"id","stream_name","habitat_value","map_link","image_view_url","pscis_status","barrier_status","barriers_bt_dnstr","bt_network_km","bt_stream_km","bt_lakereservoir_ha","bt_wetland_ha","bt_slopeclass03_waterbodies_km","bt_slopeclass03_km","bt_slopeclass05_km","bt_slopeclass08_km","bt_slopeclass15_km","bt_spawning_km","bt_rearing_km","bt_spawning_belowupstrbarriers_km","bt_rearing_belowupstrbarriers_km","utm_easting","utm_northing","gradient_gis","road_name","outlet_drop","channel_width","assessment_comment","geometry"
"1016604128","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.84","8.58","0","0","0.26","1.54","3.52","2.75","0.52","4.09","4.99","2.79","2.8","549361","6052999","0.028","","","","","[object Object]"
"1016604135","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","110.43","99.16","0","0","10.48","29.86","26.14","22.48","16.14","21.37","30.43","2.74","2.75","541078","6058608","0","","","","","[object Object]"
"1016604138","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","62.24","58.35","0","0","3.51","9.48","15.36","15.92","13.86","12.05","14.82","0.55","0.55","541666","6057412","0.0085","","","","","[object Object]"
"1016604151","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.02","6.61","0","0","1.95","2.39","0.17","0.17","2.7","0.15","1.7","0.15","1.7","525148","6093602","0.0816","","","","","[object Object]"
"1024704176","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.28","7.28","0","0","0","0.04","0","2.14","2.93","0","1.71","0","0.02","523666","6102920","0.0516","","","","","[object Object]"
"1024704177","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","22.42","20.57","0","0","1.51","6","6.26","1.15","4.76","9.36","10.01","9.36","10.01","520033","6097383","0.0113","","","","","[object Object]"
"1024718554","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.06","13.75","0","0","1.29","11.12","2.25","0.19","0.2","2.19","4.95","2.19","4.26","513127","6098897","0.0282","","","","","[object Object]"
"1024738343","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.17","5.27","0","0","0.84","2.95","2.08","0.3","0","1.39","2.11","1.39","2.11","510576","6039114","0.0174","","","","","[object Object]"
"1024740936","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","20.14","20.14","0","0","0","3.47","3.98","5.97","5.42","0.7","1.3","0.7","1.3","549238","6091055","0.0228","","","","","[object Object]"
"1024740958","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","14.76","14.76","0","0","0","0","1.33","6.51","3.62","1","1.87","1","1.87","555907","6066722","0.0186","","","","","[object Object]"
"1024741905","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.25","4.36","0","0","2.71","2.52","1.16","0.65","0.03","0.11","2.55","0.11","2.55","533519","6072485","0.0493","","","","","[object Object]"
"1024743484","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","60.79","51.93","0","0","7.11","4.32","7.52","16.34","22.44","5.71","16.44","1.59","6.18","501194","6100177","0.0161","","","","","[object Object]"
"1024743518","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.17","13.83","0","0","1.14","1.47","0.48","3.33","8.5","0.98","2.12","0.98","2.12","473211","6081065","0.051","","","","","[object Object]"
"1024743862","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","29.79","24.75","0","0","4.82","5.52","4.78","6.88","7.02","1.4","4.02","0.39","0.47","490290","6066455","0.0071","","","","","[object Object]"
"1024743864","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","10.44","10.44","0","0","0","0","2.24","2.02","5.85","0.47","1.38","0.47","1.38","512145","6057131","0.0421","","","","","[object Object]"
"1024743865","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","137.31","118.85","0","0","17.89","44.29","35.95","26.01","12.64","17.71","35.14","0.15","0.14","513404","6047518","0.0102","","","","","[object Object]"
"1024745511","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","183.61","175.52","0","0","22.9","30.12","13.76","19.93","73.24","36.79","48.39","36.79","48.39","527474","6094724","0","","","","","[object Object]"
"1024745521","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","23.06","23.06","0","0","0","0.36","1.54","4.07","8.35","1.76","5.04","1.76","5.04","572600","6060270","0.0418","","","","","[object Object]"
"1024748054","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.9","6.6","0","0","2.27","1.03","0.79","4.22","0.58","0.17","1.75","0.17","1.14","486404","6098353","0.0118","","","","","[object Object]"
"1024749332","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.37","16.58","0","0","1.78","2.57","1.86","1.94","7.57","3.4","4.46","3.4","4.46","555240","6102630","0.0272","","","","","[object Object]"
"124963","Tributary to Parsnip River","MEDIUM","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.115.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125243","ASSESSED","BARRIER","{}","5.66","5.5","0","0","0.16","0","0.87","2.64","1.99","0","1.03","0","1.03","559940","6046827","0.0575","Chuchinka Arctic FSR","0.23","1.9","","[object Object]"
"124998","Tributary to Parsnip River","MEDIUM","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093I.111.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125278","ASSESSED","BARRIER","{}","13.41","12.77","0","0","0.59","2.05","1.95","4.72","2.73","2.33","4.16","0.02","0.02","577502","6038240","0.036","Chuchinka Arctic FSR","0.35","1.1","Two culverts.","[object Object]"
"125149","Tributary to the Missinka River","MEDIUM","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093I.111.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125429","ASSESSED","BARRIER","{}","19.34","18.87","0","0","0.41","1.86","3.16","4.42","4.8","3.28","5.37","1.96","3.08","572048","6050308","0.0458","Unnamed","0","2.4","","[object Object]"
"125194","Tributary to the Missinka River","HIGH","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.115.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125474","ASSESSED","BARRIER","{}","4.46","4.46","0","0","0","2.75","0.81","0","0.66","1.43","2","0.81","0.81","563293","6050578","0.0393","Chuchinka-Missinka","0.8","2.6","High rearing habitat, moderate spawning.","[object Object]"
"125206","Tributary to Table River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.120.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125486","ASSESSED","BARRIER","{}","1.91","1.77","0","0","0.13","0.5","1.27","0","0","1.77","1.77","0.5","0.5","557237","6068504","0.0253","Chuchinka-Table FSR","0.4","3","Dry bed.","[object Object]"
"125207","Tributary to Table River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.120.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125487","ASSESSED","BARRIER","{}","1.73","1.73","0","0","0","0","0","1.11","0","0","1.11","0","1.11","557042","6068959","0.0618","Chuchinka-Table FSR","0.25","1.7","","[object Object]"
"125208","Tributary to Table River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.120.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125488","ASSESSED","BARRIER","{}","1.41","1.27","0","0","0.13","0","1.27","0","0","1.27","1.27","1.27","1.27","557268","6068983","0.0497","N Spur at Site 172122","0","1.4","2 culverts w/ one flowing.","[object Object]"
"125243","Tributary to Table River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.120.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125523","ASSESSED","BARRIER","{}","8.61","8.61","0","0","0","1.16","1.09","2.69","3.4","0.39","1.13","0.31","0.3","547236","6063534","0.0085","Chuchinka-Table FSR","0.2","3.5","","[object Object]"
"125252","Tributary to Parsnip River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125532","ASSESSED","POTENTIAL","{}","7.6","6.88","0","0","0.51","2.05","2.02","2.71","0.3","1.05","2.02","0.95","1.26","538484","6063864","0","Chuchinka-Table FSR","0","0.75","Dry bed. Erosion above culvert.","[object Object]"
"125254","Tributary to Parsnip River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125534","ASSESSED","BARRIER","{}","5.62","5.11","0","0","0.51","2.79","0.98","0.8","0.54","0.72","1.09","0.72","1.09","537225","6065150","0.044","Chuchinka-Table FSR","0","2.2","Culvert completely submerged.","[object Object]"
"125261","Fern Creek","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125541","ASSESSED","BARRIER","{}","48.27","38.4","0","0","9.84","7.18","14.88","3.93","11.47","4.31","14.39","2.67","2.67","534600","6067770","0.0252","Chuchinka-Table FSR","0.2","6.4","Two additional culverts at 0.9m diameter.","[object Object]"
"125355","Tributary to Tacheeda Creek","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125635","ASSESSED","BARRIER","{}","202.55","152.61","0","0","49.71","32.37","23.41","40.79","47.52","13.1","47.74","2.25","21.2","532184","6065204","0","Chuchinka-Colbourne FSR","0","1.3","Inlet and outlet buried.  Caved in near outlet.","[object Object]"
"125428","Tributary to Wichcika Creek","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.115.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125708","ASSESSED","POTENTIAL","{}","49.78","36.74","0","0","12.06","11.94","4.17","6.36","14.3","3.15","10.61","2.54","8.71","554092","6042229","0.0063","Chuchinka FSR","0","0","NCD.","[object Object]"
"125431","Tributary to Fishhook Lake","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125711","ASSESSED","BARRIER","{}","46.08","38.4","0","0","7.53","9.34","7.29","12.08","7.48","4.29","11.09","0","0","527694","6055196","0.0119","Unnamed","0.05","1.2","","[object Object]"
"197482","Unnamed tributary to Parsnip River","MEDIUM","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.120.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198342","ASSESSED","BARRIER","{}","19.38","16.39","0","0","2.71","7.26","4.25","1.23","2.93","6.08","7.41","3.58","3.75","542873","6062983","0.0237","CN Railway","0","4","Good habitat.  Surveyed downstream for 250 m to beaver dammed area on floodplain of Parsnip River.","[object Object]"
"197486","Tributary to Parsnip River","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.124.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198346","ASSESSED","BARRIER","{}","2.76","2.76","0","0","0","0.18","0","1.86","0.71","0","2.05","0","0.79","517742","6090303","0.0608","Hodda FSR","0","1.5","Small stream.  A few gravels present.  Abundant small woody debris and overhanging vegetation for cover.  Frog in outlet pool.","[object Object]"
"197497","Trib to Tacheeda Lk","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198357","ASSESSED","BARRIER","{}","13.83","13.28","0","0","0.56","1.17","1.31","4.3","5.15","0.45","3.42","0.31","0.31","529545","6062716","0.0267","CN Railway","0.7","0.9","Dry stream with no visible channel.","[object Object]"
"57606","Tributary to Parsnip River","HIGH","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.124.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=57640","ASSESSED","BARRIER","{}","7.99","7.99","0","0","0","1.87","0.37","2.98","2.31","0","1.2","0","0.01","520148","6084917","0.0486","Hodda Lake FSR","0.23","1.43","Road slumping at inlet, and outlet is a barrier","[object Object]"
"57621","Creek from Fishhook Lake to Tacheeda Lakes","LOW","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=125665","ASSESSED","BARRIER","{}","98.28","79.04","0","0","18.69","24.14","16.07","20.69","15.55","10.02","21.96","2.05","2.04","526546","6057751","0.024","Chuchinka Hambone","0","6.6","3 culverts.","[object Object]"
"57701","Tributary to Parsnip River","MEDIUM","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.115.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198028","ASSESSED","BARRIER","{}","5.67","5.52","0","0","0.16","0.02","0.87","2.64","1.99","0.02","1.04","0.02","0.01","559948","6046841","0.0233","Chuchinka-Arctic","0.17","2.29","Channel is mainly fines, with lots of pools and debris for shelter","[object Object]"
"57718","Tacheeda Creek","HIGH","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.119.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198029","ASSESSED","BARRIER","{}","202.91","152.97","0","0","50.07","32.73","23.41","40.79","47.52","13.45","48.1","0.35","0.36","532021","6065509","0","Railway Along Chuchinka-Colbourne","0.35","6","Wide creek upstream and downstream. Fry spotted at outlet. Beaved damn inside left pipe should be removed. Backwatering and/or baffle placement recommended.","[object Object]"
"6535","Hammet","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.122.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6535","ASSESSED","BARRIER","{}","9.86","9.86","0","0","0","0.58","2.27","1.03","5.99","0.1","1.3","0","0.1","485265","6072721","0.008","400","0","2","dry channel, feeds into Ant Lake, right at Park Boundary","[object Object]"
"6536","Hammet","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.122.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6536","ASSESSED","BARRIER","{}","28.33","24.93","0","0","4.18","5.65","5.75","3.92","9.01","1.9","5.52","0.45","0.45","486374","6075208","0.008","spur off 400","0.24","3","nice stream","[object Object]"
"6538","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.123.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6538","ASSESSED","BARRIER","{}","1.68","1.2","0","0","0.47","0.26","0.95","0","0","0","1.68","0","1.09","487701","6076269","0.0242","400","0.39","2","flooded at inlet","[object Object]"
"6539","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.123.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6539","ASSESSED","POTENTIAL","{}","160.73","124.93","0","0","35.99","44.4","30.66","27.49","22.3","12.05","33.98","6.85","16.25","489924","6077207","0","400","0","","twin culverts, inlet embedded approx 10 cm, juvenile fish observed in culvert, subadult (RB) observed, beaver dam at inlet inside culvert, swamp at inlet and outlet","[object Object]"
"6541","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.123.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6541","ASSESSED","BARRIER","{}","49.8","37.77","0","0","11.7","7.85","9.7","12.63","8.07","2.33","5.55","0.94","1.45","487852","6079443","0.0142","9200","0.02","4","juvenile fish observed in outlet pool, subadult RB, nice stream, good gravel and substrate","[object Object]"
"6543","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.118.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6543","ASSESSED","POTENTIAL","{}","105.03","91.99","0","0","12.83","18.48","20.19","35.09","16.84","6.66","12.86","1.01","2.84","496117","6071041","0.0019","400","0.1","5","twin culverts, juv. and subadults fish observed in outlet pool beaver pond at inlet, beaver stop at inlet","[object Object]"
"6546","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_093J.118.pdf","http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=6546","ASSESSED","BARRIER","{}","15.61","10.14","0","0","5.27","6.06","2.98","1.27","0.02","0.15","2.02","0.15","2.02","499219","6069213","0.0129","400","0","","juvenile fish observed in outlet pool, main flow in culvert","[object Object]"
